comeback,raw_text,cleaned_text,label,source
StrayKids_ChkChkBoom,Nasilsiniz bayanlar(beyler yarrami yesin),nasilsiniz bayanlarbeyl yarrami yesin,?,youtube
StrayKids_ChkChkBoom,iyigecelerrrrr,iyigecelerrrrr,?,youtube
StrayKids_ChkChkBoom,Viciante!!!,viciant,?,youtube
StrayKids_ChkChkBoom,ALMINA YINE NERDESIN AMINA KOIM,almina yine nerdesin amina koim,?,youtube
StrayKids_ChkChkBoom,Vamos por los 63M stay no bajen el strim!!!,vamo por lo stay bajen el strim,?,youtube
StrayKids_ChkChkBoom,nys bb,ny bb,?,youtube
StrayKids_ChkChkBoom,"these bros literally saved this summer.🙏🏻
 that’s why the song has a special aura, and when you hear it, you immediately want to dance.🤲🏻
 let's get to 100 million!)",bro liter save summer that song special aura hear immedi want danc let get million,?,youtube
StrayKids_ChkChkBoom,Stray kids world domination!! :),stray kid world domin,?,youtube
StrayKids_ChkChkBoom,OFLAMAYİN,oflamayin,?,youtube
StrayKids_ChkChkBoom,öf,f,?,youtube
StrayKids_ChkChkBoom,Cecilia was the first to go,cecilia first go,?,youtube
StrayKids_ChkChkBoom,YALLLL GOT RYAN REINOLDS,yallll got ryan reinold,?,youtube
StrayKids_ChkChkBoom,la cancion del añooo,la cancion del aooo,?,youtube
StrayKids_ChkChkBoom,herhangi1,herhangi,?,youtube
StrayKids_ChkChkBoom,Merhabaa,merhabaa,?,youtube
StrayKids_ChkChkBoom,of chan cok atwslisin,chan cok atwslisin,?,youtube
StrayKids_ChkChkBoom,Stray Kids music videos are addictive. 😍🤩,stray kid music video addict,?,youtube
StrayKids_ChkChkBoom,yasemij nerelerdesin😡😡😡 özledim seni nasilsin 🫂🤏🏻,yasemij nerelerdesin zledim seni nasilsin,?,youtube
StrayKids_ChkChkBoom,telefonumda yt music varmis yeni fark ettim,telefonumda yt music varmi yeni fark ettim,?,youtube
StrayKids_ChkChkBoom,soty,soti,?,youtube
StrayKids_ChkChkBoom,should I stay or should I go 😭🤏🏻,stay go,?,youtube
StrayKids_ChkChkBoom,HAYIR ELEVEN YA DA WILL OLEMEZ AMA TEORILER MIKEIN OLECEGINI BAS BAS BAĞIRIYOR MIKE OLURSE AGLARIM AMA STEVE DE BÜYÜK IHTIMALLE OLECEKMIS AMA UMARIM OLMEZ YOKSA DEPRESYONE HIRERIM AMA EN COK OLMASINI ISTEDIGIM SEY EDDIENIN GERI GELMESI 🫂,hayir eleven ya da olemez ama teoril mikein olecegini ba ba bairiyor mike olurs aglarim ama steve de byk ihtimal olecekmi ama umarim olmez yoksa depresyon hirerim ama en cok olmasini istedigim sey eddienin geri gelmesi,?,youtube
StrayKids_ChkChkBoom,ya,ya,?,youtube
StrayKids_ChkChkBoom,stranger things yeni sezonu seneye mi geliyor,stranger thing yeni sezonu seney mi geliyor,?,youtube
StrayKids_ChkChkBoom,profilim cok guzel degil mi ya,profilim cok guzel degil mi ya,?,youtube
StrayKids_ChkChkBoom,"I love you Stray Kids, I just want to say this is an awesome comeback and you all blew our minds especially me. You never disappoint ❤😂",love stray kid want say awesom comeback blew mind especi never disappoint,?,youtube
StrayKids_ChkChkBoom,ladies and gentlemen,ladi gentlemen,?,youtube
StrayKids_ChkChkBoom,slm bu arqda,slm bu arqda,?,youtube
StrayKids_ChkChkBoom,bn ne zaman iyilescem aqQ,bn ne zaman iyilescem aqq,?,youtube
StrayKids_ChkChkBoom,"ryan siendo rechazado por los xmen, por los avengers y por skz JAJAJA",ryan siendo rechazado por lo xmen por lo aveng por skz jajaja,?,youtube
StrayKids_ChkChkBoom,piyanist bana bırak 🎹^᪲᪲᪲,piyanist bana brak,?,youtube
StrayKids_ChkChkBoom,selamm,selamm,?,youtube
StrayKids_ChkChkBoom,naber,naber,?,youtube
StrayKids_ChkChkBoom,off,,?,youtube
StrayKids_ChkChkBoom,✮,,?,youtube
StrayKids_ChkChkBoom,Chk chk Boom,chk chk boom,?,youtube
StrayKids_ChkChkBoom,I'm streaming while I do skincare HAHAHA,im stream skincar hahaha,?,youtube
StrayKids_ChkChkBoom,Hesap mı değiştirdiniz la ben üç kişi dışında diğerlerini bilemedim,hesap deitirdiniz la ben kii dnda dierlerini bilemedim,?,youtube
StrayKids_ChkChkBoom,Moralim yine gece gece bozuk lan hadi mutlu olalım awıınna,moralim yine gece gece bozuk lan hadi mutlu olalm awnna,?,youtube
StrayKids_ChkChkBoom,not düşün ben gidince reno geldi.,dn ben gidinc reno geldi,?,youtube
StrayKids_ChkChkBoom,selamun aleykum,selamun aleykum,?,youtube
StrayKids_ChkChkBoom,No me Puedo sacar esta canción de la mente,puedo sacar esta cancin de la ment,?,youtube
StrayKids_ChkChkBoom,Not only did they eat this up but Ryan fooled us,eat ryan fool us,?,youtube
StrayKids_ChkChkBoom,görüşürüz gitmem lazım.,grrz gitmem lazm,?,youtube
StrayKids_ChkChkBoom,"Even after 13 days, I still continue to listen without getting bored. You made a legendary song Skz",even day still continu listen without get bore made legendari song skz,?,youtube
StrayKids_ChkChkBoom,slm,slm,?,youtube
StrayKids_ChkChkBoom,This song is the best song I've ever heard,song best song ive ever heard,?,youtube
StrayKids_ChkChkBoom,star abla niye hep depresifsin sana abla diyorum diye mi yoksa,star abla niy hep depresifsin sana abla diyorum diy mi yoksa,?,youtube
StrayKids_ChkChkBoom,Ay domino,ay domino,?,youtube
StrayKids_ChkChkBoom,"Jalem no se desanimen 
Que hoy cumple años stay",jalem se desanimen que hoy cumpl ao stay,?,youtube
StrayKids_ChkChkBoom,turkce de ıstırmak diye bir kelime mi varmis,turkc de strmak diy bir kelim mi varmi,?,youtube
StrayKids_ChkChkBoom,🫂,,?,youtube
StrayKids_ChkChkBoom,"ATEEEEEEE, DEVORARONNNN 🗣️🫦🫦🫦",ateeeeee devoraronnnn,?,youtube
StrayKids_ChkChkBoom,1:36 Changbin,changbin,?,youtube
StrayKids_ChkChkBoom,1:07 Hyunjin,hyunjin,?,youtube
StrayKids_ChkChkBoom,✴︎,,?,youtube
StrayKids_ChkChkBoom,Saat 00:00  geçtiğine göre kendime doğum günü hediyesi olarak bu şarkıyı seçiyorum,saat getiin gre kendim doum gn hediyesi olarak bu arki seiyorum,?,youtube
StrayKids_ChkChkBoom,OMG SOO COOL,omg soo cool,?,youtube
StrayKids_ChkChkBoom,STRAY KIDS ATEEEEEEEE,stray kid ateeeeeee,?,youtube
StrayKids_ChkChkBoom,Pensaron en las tercermundistas y tenemos link del lolla aaaaa,pensaron en la tercermundista tenemo link del lolla aaaaa,?,youtube
StrayKids_ChkChkBoom,definitivamente se lucieron con este regreso :),definitivament se lucieron con est regreso,?,youtube
StrayKids_ChkChkBoom,👑👑👑👑👑👑👑👑,,?,youtube
StrayKids_ChkChkBoom,"62,171M",,?,youtube
StrayKids_ChkChkBoom,Amazing you guys! Loved it,amaz guy love,?,youtube
StrayKids_ChkChkBoom,we need points for more mushows please remember and don't give up,need point mushow pleas rememb dont give,?,youtube
StrayKids_ChkChkBoom,SLASYSJJSJXJXJXSLAY,slasysjjsjxjxjxslay,?,youtube
StrayKids_ChkChkBoom,goethe'e göre de ask zaman kaybindan baska bir sey degilmis,goethe gre de ask zaman kaybindan baska bir sey degilmi,?,youtube
StrayKids_ChkChkBoom,Nunca he sido tan fan como lo soy de skz. Son increíbles.,nunca sido tan fan como lo soy de skz son increbl,?,youtube
StrayKids_ChkChkBoom,misa unutabildin mi okul degistirince,misa unutabildin mi okul degistirinc,?,youtube
StrayKids_ChkChkBoom,AINT NO ONE LIKE STRAY KIDS PERIOD,aint one like stray kid period,?,youtube
StrayKids_ChkChkBoom,"OMG, the spanish!!?!? The Ryan cameo!?!? ATE",omg spanish ryan cameo ate,?,youtube
StrayKids_ChkChkBoom,ofsenaof,ofsenaof,?,youtube
StrayKids_ChkChkBoom,0:02 💛,,?,youtube
StrayKids_ChkChkBoom,en uzun ask karisilikli olmayan askmis,en uzun ask karisilikli olmayan askmi,?,youtube
StrayKids_ChkChkBoom,2:48 ❤,,?,youtube
StrayKids_ChkChkBoom,❤💛,,?,youtube
StrayKids_ChkChkBoom,Simply incredible ❤,simpli incred,?,youtube
StrayKids_ChkChkBoom,Can’t get over this mv….. i love it,cant get mv love,?,youtube
StrayKids_ChkChkBoom,"Los amo skz , sin ustedes me muero 😭🗣️‼️",lo amo skz sin usted muero,?,youtube
StrayKids_ChkChkBoom,❤🔥🔥,,?,youtube
StrayKids_ChkChkBoom,"0:31 Stray kids secret boyfriends
I think they cute but I’m so sad 

https://youtu.be/rGx6BqCKbqg?si=GN1JuAqzkUaRHhhE",stray kid secret boyfriend think cute im sad,?,youtube
StrayKids_ChkChkBoom,tin tin TINTINTINTIN chk chk boom,tin tin tintintintin chk chk boom,?,youtube
StrayKids_ChkChkBoom,"Podremos llegar a 100M al mes ? 
Si se puede stay",podremo llegar al me si se pued stay,?,youtube
StrayKids_ChkChkBoom,gunes açıl paran ile çiçek falanda al sevdiğini söyle.,gune al paran ile iek falanda al sevdiini syle,?,youtube
StrayKids_ChkChkBoom,"Song is bang on not their boiled faces, doesn't look normal Korean.   Are they representing Korea with over makeup shit. Toxic culture it seems",song bang boil face doesnt look normal korean repres korea makeup shit toxic cultur seem,?,youtube
StrayKids_ChkChkBoom,I love how the word catastrophic sounds we don't hear it often so it's even more impactful in a song,love word catastroph sound dont hear often even impact song,?,youtube
StrayKids_ChkChkBoom,#gidecekyerinyokmisa,gidecekyerinyokmisa,?,youtube
StrayKids_ChkChkBoom,tekrar merhaba,tekrar merhaba,?,youtube
StrayKids_ChkChkBoom,İn 2.59 he said do you need an older groupmate?İ think they mean there is a new groupmate is can came in stray kids?guys pls ı can be .... just say it what it means or thats a joke?,said need older groupmatei think mean new groupmat came stray kidsguy pl say mean that joke,?,youtube
StrayKids_ChkChkBoom,"62,136M",,?,youtube
StrayKids_ChkChkBoom,K pop is taking over for the right reasons,k pop take right reason,?,youtube
StrayKids_ChkChkBoom,gunes sevdifin kimmis kim laf atti,gune sevdifin kimmi kim laf atti,?,youtube
StrayKids_ChkChkBoom,"Stray kids thank you for everything you do for us
Channie thanks to make our beautiful name
Minho thanks for your good job
Binnie thanks for the power the effort
Hyunnie thanks for the emotional feelings
Hannie thanks for your songs your lyrics for your smile
Lixi thanks our sunshine for your sweet messages
Minnie thanks for your diamond voice and your support for us
innie thanks for telling us the beautiful words your smile in stag your cutest face
WE love you our 8 moon",stray kid thank everyth us channi thank make beauti name minho thank good job binni thank power effort hyunni thank emot feel hanni thank song lyric smile lixi thank sunshin sweet messag minni thank diamond voic support us inni thank tell us beauti word smile stag cutest face love moon,?,youtube
StrayKids_ChkChkBoom,puf,puf,?,youtube
StrayKids_ChkChkBoom,STRAY KIDS 4 GEN. LEADERS,stray kid gen leader,?,youtube
StrayKids_ChkChkBoom,Happy anniversary my dear STAY and every year we and our members are together be well and take care of you selves ilove you I'm proud of you STAYYYYY,happi anniversari dear stay everi year member togeth well take care selv ilov im proud stayyyyy,?,youtube
StrayKids_ChkChkBoom,62.1,,?,youtube
StrayKids_ChkChkBoom,çok,ok,?,youtube
StrayKids_ChkChkBoom,Alcancemos esos 65 millones pronto!!!,alcancemo eso millon pronto,?,youtube
StrayKids_ChkChkBoom,ben geldim ama gidiyoeum,ben geldim ama gidiyoeum,?,youtube
StrayKids_ChkChkBoom,I’M ADDICTED TO THISSSNKDKDN,im addict thisssnkdkdn,?,youtube
StrayKids_ChkChkBoom,"Merhaba, görüşürüz.",merhaba grrz,?,youtube
StrayKids_ChkChkBoom,"I love them, I love them, they are my life, May it be eternal ATE
Me muero hablaron español",love love life may etern ate muero hablaron espaol,?,youtube
StrayKids_ChkChkBoom,121k,k,?,youtube
StrayKids_ChkChkBoom,Stray kids world domination!,stray kid world domin,?,youtube
StrayKids_ChkChkBoom,Tropa dos BR ----->😮,tropa do br,?,youtube
StrayKids_ChkChkBoom,STAYS KEEP STR3AM1NG UNTIL 70M!! WE'RE THERE SOON,stay keep stramng soon,?,youtube
StrayKids_ChkChkBoom,Boom boom,boom boom,?,youtube
StrayKids_ChkChkBoom,Boom boom,boom boom,?,youtube
StrayKids_ChkChkBoom,I still cant believe how well Skz have done... from Gods Dududu thats Deadpool themed to having Deadpool and Wolverine in their MV... Im so proud,still cant believ well skz done god dududu that deadpool theme deadpool wolverin mv im proud,?,youtube
StrayKids_ChkChkBoom,"Ay tan lindo Ryan , gracias por todo ❤",ay tan lindo ryan gracia por todo,?,youtube
StrayKids_ChkChkBoom,ATEEE,atee,?,youtube
StrayKids_ChkChkBoom,62M,,?,youtube
StrayKids_ChkChkBoom,Suit with green vest giving LOKIIII (sorry they’re all moving too fast for me to see who it is) 1:36 💚,suit green vest give lokiiii sorri theyr move fast see,?,youtube
StrayKids_ChkChkBoom,ceylis nbrr 💞💞,ceyli nbrr,?,youtube
StrayKids_ChkChkBoom,Platinum blond Felix is giving major Hector from Castlevania vibes at 1:33 🤍🥹🩵,platinum blond felix give major hector castlevania vibe,?,youtube
StrayKids_ChkChkBoom,❤️‍🔥STRAY KIDS ON FAIR!❤️‍🔥,stray kid fair,?,youtube
StrayKids_ChkChkBoom,Stray Kids made revolutionary special amazing albums!!!,stray kid made revolutionari special amaz album,?,youtube
StrayKids_ChkChkBoom,vi amo un sacco raga siete i migliori!,vi amo un sacco raga siet migliori,?,youtube
StrayKids_ChkChkBoom,FELIX VOICE UGHH🫠HE'S SOO HOT IN THIS VIDEO,felix voic ughhh soo hot video,?,youtube
StrayKids_ChkChkBoom,Ugh they songs just be so damn good,ugh song damn good,?,youtube
StrayKids_ChkChkBoom,Comentaré cada q vea este video,comentar cada q vea est video,?,youtube
StrayKids_ChkChkBoom,"Danceracha outdid themselfs this time, i cant believe such talented People exist. Rap line, and vocals? What is goin on??!!! How?",danceracha outdid themself time cant believ talent peopl exist rap line vocal goin,?,youtube
StrayKids_ChkChkBoom,Eles ATE,ele ate,?,youtube
StrayKids_ChkChkBoom,"OMG THIS MV GOT ME SOO EMOTIONAL, LIKE THE END OF MV. DAMNNN",omg mv got soo emot like end mv damnnn,?,youtube
StrayKids_ChkChkBoom,"""Me comí demasiadas victorias, estoy lleno"" Dios, que icónico.",com demasiada victoria estoy lleno dio que icnico,?,youtube
StrayKids_ChkChkBoom,THIS IS CHEF KISS,chef kiss,?,youtube
StrayKids_ChkChkBoom,hic tanidik yok nfrt edyrm hpnzdn.,hic tanidik yok nfrt edyrm hpnzdn,?,youtube
StrayKids_ChkChkBoom,You are best,best,?,youtube
StrayKids_ChkChkBoom,It's so good amazing well done stray kids i came to support my fellow stays  well now going back to brought the heat back being engene😅,good amaz well done stray kid came support fellow stay well go back brought heat back engen,?,youtube
StrayKids_ChkChkBoom,"Bcs this cheap trick is so obv. If they are here to stream then just silently stream instead of flaunting that they are not their fan but just working as a charity. Idk if you know it but its some fandoms begging other active group fandoms for views ""JuSt bcS tHEy hElPeD thEm sTr3aM"" and also bcs xyz group only get successful bcs ""OtHer fAndOmS weRe hElpInG tHem"" its like a tricking mafia behind it. If you are a new stan you would understand this whole scenario after lots of these types of comments. Hope you understand what im trying to say",bc cheap trick obv stream silent stream instead flaunt fan work chariti idk know fandom beg activ group fandom view bc help stram also bc xyz group get success bc fandom help like trick mafia behind new stan would understand whole scenario lot type comment hope understand im tri say,?,youtube
StrayKids_ChkChkBoom,Happy STAY day for the last time today y'all!!,happi stay day last time today yall,?,youtube
StrayKids_ChkChkBoom,Back here after watching the Stray Kids MV cause my heart can't take it. They have grown so much. I am so proud of them! Happy STAY day for the last time today y'all! Logging off after this.,back watch stray kid mv caus heart cant take grown much proud happi stay day last time today yall log,?,youtube
StrayKids_ChkChkBoom,Que lindos 😍,que lindo,?,youtube
StrayKids_ChkChkBoom,Perfeitos demais,perfeito demai,?,youtube
StrayKids_ChkChkBoom,Boommm,boommm,?,youtube
StrayKids_ChkChkBoom,a freakin' bombshell,freakin bombshel,?,youtube
StrayKids_ChkChkBoom,How could anyone beat Stray kids,could anyon beat stray kid,?,youtube
StrayKids_ChkChkBoom,I love this song,love song,?,youtube
StrayKids_ChkChkBoom,"BENİMLE EVLEN MİNHO LÜTFEN
MARRY ME MINHO PLEASE",beniml evlen minho ltfen marri minho pleas,?,youtube
StrayKids_ChkChkBoom,70 million views let's goooooooooooooo. let's get them a win💞,million view let goooooooooooooo let get win,?,youtube
StrayKids_ChkChkBoom,CHANGBIN YOU KILLED ME.,changbin kill,?,youtube
StrayKids_ChkChkBoom,Stray kids handsome perceft mv and my bias Jeongin❤,stray kid handsom perceft mv bia jeongin,?,youtube
StrayKids_ChkChkBoom,Vamos galerinha....,vamo galerinha,?,youtube
StrayKids_ChkChkBoom,Soon YouTube will be blocked in Russia😭😭😭😭😭😭,soon youtub block russia,?,youtube
StrayKids_ChkChkBoom,Stray kids leaders of the fourth generation 😍,stray kid leader fourth gener,?,youtube
StrayKids_ChkChkBoom,Do a Collab with jyp please❤❤,collab jyp pleas,?,youtube
StrayKids_ChkChkBoom,"our boys grow up well, STAY❤",boy grow well stay,?,youtube
StrayKids_ChkChkBoom,❤❤,,?,youtube
StrayKids_ChkChkBoom,everytime i watch Stray Kids MV 😭,everytim watch stray kid mv,?,youtube
StrayKids_ChkChkBoom,I might be stupid but does CCB news stand for CHK CHK BOOK news 😀 coz I only know BBC news,might stupid ccb news stand chk chk book news coz know bbc news,?,youtube
StrayKids_ChkChkBoom,"Me encanto, 🤩🤩 cantan re bien mis hermosos 😻",encanto cantan bien mi hermoso,?,youtube
StrayKids_ChkChkBoom,Amooooo,amooooo,?,youtube
StrayKids_ChkChkBoom,Hyunjin and leeknow last part is one for tge history,hyunjin leeknow last part one tge histori,?,youtube
StrayKids_ChkChkBoom,Benim mümin gardaşım nerde,benim mmin gardam nerd,?,youtube
StrayKids_ChkChkBoom,Por q cuando reproduzco el vídeo me lo pone como su fuera mix,por q cuando reproduzco el vdeo lo pone como su fuera mix,?,youtube
StrayKids_ChkChkBoom,"Davam davam stay,həvəsdən düşmürük.70 milyona doğru irəli.",davam davam stayhvsdn dmrk milyona doru irli,?,youtube
StrayKids_ChkChkBoom,Ben geldimm,ben geldimm,?,youtube
StrayKids_ChkChkBoom,"41k. Happy 62million <3
Goodnight, Stay ~
Jensetter here!♡
Spot x Chk Chk Boom",k happi million goodnight stay jensett spot x chk chk boom,?,youtube
StrayKids_ChkChkBoom,Han ❤❤❤❤❤❤❤❤❤,han,?,youtube
StrayKids_ChkChkBoom,Good evening 😂😂,good even,?,youtube
StrayKids_ChkChkBoom,hermosisimo saludos desde España,hermosisimo saludo desd espaa,?,youtube
StrayKids_ChkChkBoom,"Seungmin, you have the best smile, so take a picture like before, please, she's beautiful.The haters who say that Seungmin has a crooked smile are fools, they don't deserve to be human.So Seungmin ignore them, you and your smile are the best❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥❤️❤️❤️❤️🔥❤️❤️🔥❤️💖💓💗💘💘💓💓💖💝💝💖💗💓❤️🔥❤️🩹❣️💕💞❣️❤️🩹❤️🔥❣️💕💕❤️🩹❤️🔥❤️🩹❤️🩹❤️🩹❤️🔥❤️🔥❤️🔥❤️🩹❤️🩹❤️🩹❤️🔥❤️💓❤️💓❤️💓💓❤️💓❤️💓❤️💓❤️💓❤️❤️💓❤️💓❤️💓❤️💓❤️💓❤️❤️❤️❤️❤️💗💗💗💗💗💗💗💗💗💗💗💗💗💖💖💗💖💗💗💖💗💖💗💖💗💗💗💗💗💖💗💗💗💖💗💗❤️🔥❤️🩹❤️🩹❤️🩹❤️🔥💜❤️❤️💜❤️❤️❤️💜❤️❤️💜💓💗💜💓💜💓💗❤️💗❤️💗❤️💗❤️❤️❤️❤️❤️💓💓💓💓💟💟💟💟💟💟💓❤️💓❤️💓❤️💓❤️❤️❤️💓❤️❤️❤️💓❤️💓❤️💓❤️💓❤️💓❤️💗❤️❤️💓❤️💗❤️💓❤️💓💗❤️💓💓💖💖💗💓💗💗💓💗💖💓💓❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",seungmin best smile take pictur like pleas she beautifulth hater say seungmin crook smile fool dont deserv humanso seungmin ignor smile best,?,youtube
